Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,41650.000000,42100.000000,41550.000000,42000.000000,42000.000000,15752397
2019-05-21,42600.000000,43950.000000,42350.000000,43150.000000,43150.000000,18812133
2019-05-22,43700.000000,43800.000000,42400.000000,43500.000000,43500.000000,11033339
2019-05-23,43900.000000,44000.000000,43250.000000,43850.000000,43850.000000,12259006
2019-05-24,43800.000000,43800.000000,42400.000000,42700.000000,42700.000000,13966305
2019-05-27,42500.000000,43000.000000,42350.000000,42650.000000,42650.000000,8066669
2019-05-28,42550.000000,42950.000000,42150.000000,42550.000000,42550.000000,24506881
2019-05-29,41850.000000,42100.000000,41300.000000,41800.000000,41800.000000,14930618
2019-05-30,42200.000000,42700.000000,42150.000000,42550.000000,42550.000000,11766018
2019-05-31,42600.000000,42800.000000,42150.000000,42500.000000,42500.000000,11365999
2019-06-03,42950.000000,43900.000000,42500.000000,43800.000000,43800.000000,15466580
2019-06-04,43400.000000,43700.000000,43000.000000,43450.000000,43450.000000,9913497
2019-06-05,44050.000000,44200.000000,43700.000000,43900.000000,43900.000000,12464135
2019-06-07,43600.000000,44350.000000,43450.000000,44200.000000,44200.000000,11683682
2019-06-10,44300.000000,44850.000000,44050.000000,44800.000000,44800.000000,8792182
2019-06-11,44800.000000,45000.000000,44550.000000,44850.000000,44850.000000,6664872
2019-06-12,44800.000000,45050.000000,44300.000000,44600.000000,44600.000000,8607439
2019-06-13,44200.000000,44400.000000,43400.000000,43750.000000,43750.000000,16906541
2019-06-14,43750.000000,44150.000000,43300.000000,44000.000000,44000.000000,9322873
2019-06-17,43750.000000,44050.000000,43400.000000,43900.000000,43900.000000,11890424
2019-06-18,43750.000000,44500.000000,43650.000000,44350.000000,44350.000000,7994928
2019-06-19,45450.000000,45450.000000,45000.000000,45350.000000,45350.000000,10417690
2019-06-20,44850.000000,45500.000000,44850.000000,45500.000000,45500.000000,7147785
2019-06-21,45750.000000,45800.000000,45200.000000,45700.000000,45700.000000,9454913
2019-06-24,45200.000000,45800.000000,45200.000000,45500.000000,45500.000000,6085066
2019-06-25,45200.000000,45800.000000,45200.000000,45600.000000,45600.000000,7076774
2019-06-26,45800.000000,46000.000000,45600.000000,45700.000000,45700.000000,9226097
2019-06-27,46000.000000,46600.000000,45750.000000,46500.000000,46500.000000,12603534
2019-06-28,47000.000000,47000.000000,46700.000000,47000.000000,47000.000000,12949231
2019-07-01,47350.000000,47400.000000,46250.000000,46600.000000,46600.000000,11383522
2019-07-02,46200.000000,46900.000000,45850.000000,46250.000000,46250.000000,8463073
2019-07-03,45750.000000,46350.000000,45200.000000,45400.000000,45400.000000,9669368
2019-07-04,45250.000000,46200.000000,45250.000000,46000.000000,46000.000000,6365573
2019-07-05,45950.000000,45950.000000,45250.000000,45650.000000,45650.000000,7235395
2019-07-08,44750.000000,44800.000000,44350.000000,44400.000000,44400.000000,7823843
2019-07-09,44850.000000,45450.000000,44700.000000,45100.000000,45100.000000,7646421
2019-07-10,45550.000000,46150.000000,45500.000000,45550.000000,45550.000000,9253930
2019-07-11,46350.000000,46550.000000,46150.000000,46200.000000,46200.000000,10989751
2019-07-12,46350.000000,46400.000000,45800.000000,46300.000000,46300.000000,5245804
2019-07-15,45950.000000,46650.000000,45750.000000,46450.000000,46450.000000,4717226
2019-07-16,46450.000000,46850.000000,46300.000000,46850.000000,46850.000000,7407824
2019-07-17,46150.000000,46350.000000,45950.000000,46050.000000,46050.000000,5216602
2019-07-18,46450.000000,46450.000000,45650.000000,46100.000000,46100.000000,5143554
2019-07-19,46650.000000,46950.000000,46600.000000,46800.000000,46800.000000,8819393
2019-07-22,46800.000000,47300.000000,46600.000000,47200.000000,47200.000000,9009109
2019-07-23,47350.000000,47550.000000,47050.000000,47300.000000,47300.000000,9061381
2019-07-24,47100.000000,47150.000000,46250.000000,46400.000000,46400.000000,8756522
2019-07-25,47150.000000,47200.000000,46600.000000,47200.000000,47200.000000,8408838
2019-07-26,46650.000000,47150.000000,46550.000000,47150.000000,47150.000000,7873886
2019-07-29,46800.000000,47050.000000,46000.000000,46100.000000,46100.000000,6856846
2019-07-30,46300.000000,46850.000000,46300.000000,46550.000000,46550.000000,5551014
2019-07-31,46200.000000,46600.000000,45000.000000,45350.000000,45350.000000,12872916
2019-08-01,44900.000000,45500.000000,44850.000000,45200.000000,45200.000000,7811181
2019-08-02,44550.000000,45500.000000,44300.000000,44950.000000,44950.000000,12151374
2019-08-05,44350.000000,44600.000000,43600.000000,43950.000000,43950.000000,14214086
2019-08-06,42500.000000,43800.000000,42500.000000,43500.000000,43500.000000,15083824
2019-08-07,43600.000000,43900.000000,43100.000000,43200.000000,43200.000000,10002533
2019-08-08,43250.000000,43500.000000,42650.000000,42650.000000,42650.000000,16926881
2019-08-09,43250.000000,43350.000000,43050.000000,43150.000000,43150.000000,9685147
2019-08-12,44000.000000,44000.000000,43550.000000,43700.000000,43700.000000,8466169
2019-08-13,43500.000000,43500.000000,42950.000000,43000.000000,43000.000000,7276979
2019-08-14,43900.000000,44250.000000,43500.000000,43700.000000,43700.000000,8750135
2019-08-16,43800.000000,43900.000000,43300.000000,43900.000000,43900.000000,9528115
2019-08-19,44350.000000,44350.000000,43500.000000,43600.000000,43600.000000,6014218
2019-08-20,43950.000000,44600.000000,43550.000000,44450.000000,44450.000000,8434205
2019-08-21,44350.000000,44800.000000,44150.000000,44500.000000,44500.000000,6571717
2019-08-22,44500.000000,44700.000000,43850.000000,44050.000000,44050.000000,8061177
2019-08-23,43800.000000,44200.000000,43650.000000,43950.000000,43950.000000,5017381
2019-08-26,43050.000000,43800.000000,42950.000000,43600.000000,43600.000000,7954949
2019-08-27,43650.000000,44200.000000,43600.000000,44050.000000,44050.000000,16883932
2019-08-28,44100.000000,44400.000000,43750.000000,44150.000000,44150.000000,5758333
2019-08-29,44200.000000,44200.000000,43050.000000,43400.000000,43400.000000,10768862
2019-08-30,43750.000000,44300.000000,43750.000000,44000.000000,44000.000000,9899073
2019-09-02,44850.000000,44850.000000,43650.000000,43800.000000,43800.000000,7185537
2019-09-03,43550.000000,43650.000000,43100.000000,43250.000000,43250.000000,9774941
2019-09-04,43250.000000,44100.000000,43150.000000,44100.000000,44100.000000,12441837
2019-09-05,44800.000000,46100.000000,44450.000000,45700.000000,45700.000000,18297430
2019-09-06,46500.000000,46500.000000,45850.000000,46300.000000,46300.000000,9896562
2019-09-09,46450.000000,47000.000000,46300.000000,46900.000000,46900.000000,9434157
2019-09-10,47100.000000,47200.000000,46550.000000,47000.000000,47000.000000,9231792
2019-09-11,47300.000000,47400.000000,46800.000000,47150.000000,47150.000000,16141619
2019-09-16,47000.000000,47100.000000,46400.000000,47100.000000,47100.000000,15550926
2019-09-17,47000.000000,47100.000000,46800.000000,46900.000000,46900.000000,7006280
2019-09-18,46900.000000,47700.000000,46800.000000,47700.000000,47700.000000,10413027
2019-09-19,48050.000000,49200.000000,47850.000000,49150.000000,49150.000000,16461413
2019-09-20,49400.000000,49600.000000,49100.000000,49200.000000,49200.000000,15460210
2019-09-23,49250.000000,49300.000000,49000.000000,49300.000000,49300.000000,7568553
2019-09-24,49050.000000,49650.000000,48850.000000,49500.000000,49500.000000,7871955
2019-09-25,49200.000000,49350.000000,48800.000000,48900.000000,48900.000000,9187141
2019-09-26,49000.000000,49250.000000,48900.000000,49200.000000,49200.000000,8494756
2019-09-27,48000.000000,48700.000000,48000.000000,48400.000000,48400.000000,8048041
2019-09-30,48050.000000,49250.000000,47900.000000,49050.000000,49050.000000,9497119
2019-10-01,48900.000000,49100.000000,48650.000000,48850.000000,48850.000000,6206035
2019-10-02,48350.000000,48400.000000,47600.000000,47600.000000,47600.000000,8382463
2019-10-04,47400.000000,48650.000000,47350.000000,48000.000000,48000.000000,9331695
2019-10-07,48350.000000,48700.000000,47650.000000,47750.000000,47750.000000,7047273
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,48900.000000,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,48550.000000,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,49150.000000,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,50000.000000,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,50100.000000,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,50700.000000,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,50500.000000,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,49900.000000,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,50300.000000,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,51200.000000,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,51200.000000,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,50700.000000,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,50900.000000,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,51300.000000,6431522
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,51100.000000,7581629
2019-10-30,50700.000000,50800.000000,50200.000000,50400.000000,50400.000000,8959435
2019-10-31,51000.000000,51400.000000,50300.000000,50400.000000,50400.000000,10304777
2019-11-01,50600.000000,51200.000000,50400.000000,51200.000000,51200.000000,8467846
2019-11-04,51700.000000,52300.000000,51400.000000,52300.000000,52300.000000,13012411
2019-11-05,52400.000000,52700.000000,52100.000000,52700.000000,52700.000000,10581034
2019-11-06,52900.000000,53500.000000,52700.000000,53300.000000,53300.000000,14361133
2019-11-07,53400.000000,53400.000000,52400.000000,52900.000000,52900.000000,9257116
2019-11-08,53200.000000,53300.000000,52000.000000,52100.000000,52100.000000,11603290
2019-11-11,52200.000000,52200.000000,51400.000000,51600.000000,51600.000000,8185952
2019-11-12,51800.000000,52600.000000,51600.000000,52600.000000,52600.000000,6576148
2019-11-13,52500.000000,52500.000000,52000.000000,52500.000000,52500.000000,6225196
2019-11-14,null,null,null,null,null,null
2019-11-15,52900.000000,53700.000000,52600.000000,53700.000000,53700.000000,9703360
2019-11-18,53600.000000,53800.000000,53200.000000,53500.000000,53500.000000,7746554
2019-11-19,53200.000000,53500.000000,52700.000000,53500.000000,53500.000000,8907177
2019-11-20,53400.000000,53400.000000,52000.000000,52000.000000,52000.000000,12560070
2019-11-21,51600.000000,52100.000000,50600.000000,51000.000000,51000.000000,14298646
2019-11-22,51000.000000,51600.000000,50900.000000,51600.000000,51600.000000,8478310
2019-11-25,52200.000000,52600.000000,51700.000000,51800.000000,51800.000000,9050625
2019-11-26,51900.000000,52900.000000,51800.000000,51800.000000,51800.000000,27372226
2019-11-27,51800.000000,52300.000000,51600.000000,52200.000000,52200.000000,7546261
2019-11-28,51900.000000,52100.000000,51300.000000,51300.000000,51300.000000,6833885
2019-11-29,51200.000000,51400.000000,50200.000000,50300.000000,50300.000000,11179334
2019-12-02,50900.000000,51300.000000,50400.000000,50400.000000,50400.000000,18877252
2019-12-03,49800.000000,50300.000000,49500.000000,49900.000000,49900.000000,12059812
2019-12-04,49600.000000,49850.000000,49000.000000,49450.000000,49450.000000,13246549
2019-12-05,50200.000000,50400.000000,49500.000000,49500.000000,49500.000000,10449715
2019-12-06,50100.000000,50900.000000,49950.000000,50400.000000,50400.000000,11414563
2019-12-09,50900.000000,51400.000000,50700.000000,51200.000000,51200.000000,8470627
2019-12-10,51000.000000,51600.000000,50700.000000,51500.000000,51500.000000,6882771
2019-12-11,51500.000000,52200.000000,51400.000000,51900.000000,51900.000000,11379521
2019-12-12,53000.000000,53300.000000,52700.000000,53300.000000,53300.000000,29178697
2019-12-13,54500.000000,54800.000000,53900.000000,54700.000000,54700.000000,18120261
2019-12-16,54500.000000,54900.000000,54300.000000,54700.000000,54700.000000,11512405
2019-12-17,55800.000000,56700.000000,55400.000000,56700.000000,56700.000000,19358433
2019-12-18,56700.000000,57200.000000,56000.000000,56300.000000,56300.000000,15558208
2019-12-19,57000.000000,57300.000000,55500.000000,56000.000000,56000.000000,14180520
2019-12-20,56100.000000,56500.000000,55600.000000,56000.000000,56000.000000,12095519
2019-12-23,56100.000000,56400.000000,55100.000000,55500.000000,55500.000000,9839252
2019-12-24,55600.000000,55700.000000,54800.000000,55000.000000,55000.000000,11868463
2019-12-26,54700.000000,55400.000000,54400.000000,55400.000000,55400.000000,9645034
2019-12-27,55700.000000,56900.000000,55500.000000,56500.000000,56500.000000,12313056
2019-12-30,56200.000000,56600.000000,55700.000000,55800.000000,55800.000000,8356767
2020-01-02,55500.000000,56000.000000,55000.000000,55200.000000,55200.000000,12993228
2020-01-03,56000.000000,56600.000000,54900.000000,55500.000000,55500.000000,15422255
2020-01-06,54900.000000,55600.000000,54600.000000,55500.000000,55500.000000,10278951
2020-01-07,55700.000000,56400.000000,55600.000000,55800.000000,55800.000000,10009778
2020-01-08,56200.000000,57400.000000,55900.000000,56800.000000,56800.000000,23501171
2020-01-09,58400.000000,58600.000000,57400.000000,58600.000000,58600.000000,24102579
2020-01-10,58800.000000,59700.000000,58300.000000,59500.000000,59500.000000,16000170
2020-01-13,59600.000000,60000.000000,59100.000000,60000.000000,60000.000000,11359139
2020-01-14,60400.000000,61000.000000,59900.000000,60000.000000,60000.000000,16906295
2020-01-15,59500.000000,59600.000000,58900.000000,59000.000000,59000.000000,14300928
2020-01-16,59100.000000,60700.000000,59000.000000,60700.000000,60700.000000,14381774
2020-01-17,61900.000000,62000.000000,61000.000000,61300.000000,61300.000000,16025661
2020-01-20,62000.000000,62800.000000,61700.000000,62400.000000,62400.000000,12528855
2020-01-21,62000.000000,62400.000000,61200.000000,61400.000000,61400.000000,11142693
2020-01-22,60500.000000,62600.000000,60400.000000,62300.000000,62300.000000,15339565
2020-01-23,61800.000000,61800.000000,60700.000000,60800.000000,60800.000000,14916555
2020-01-28,59400.000000,59400.000000,58300.000000,58800.000000,58800.000000,23664541
2020-01-29,59100.000000,59700.000000,58800.000000,59100.000000,59100.000000,16446102
2020-01-30,58800.000000,58800.000000,56800.000000,57200.000000,57200.000000,20821939
2020-01-31,57800.000000,58400.000000,56400.000000,56400.000000,56400.000000,19749457
2020-02-03,55500.000000,57400.000000,55200.000000,57200.000000,57200.000000,23995260
2020-02-04,57100.000000,59000.000000,56800.000000,58900.000000,58900.000000,21800192
2020-02-05,60000.000000,60200.000000,58900.000000,59500.000000,59500.000000,19278165
2020-02-06,60100.000000,61100.000000,59700.000000,61100.000000,61100.000000,14727159
2020-02-07,61100.000000,61200.000000,59700.000000,60400.000000,60400.000000,16402493
2020-02-10,59200.000000,59800.000000,59100.000000,59700.000000,59700.000000,13107121
2020-02-11,59800.000000,60700.000000,59700.000000,59900.000000,59900.000000,11071231
2020-02-12,60300.000000,60700.000000,59700.000000,60500.000000,60500.000000,12904207
2020-02-13,61200.000000,61600.000000,60500.000000,60700.000000,60700.000000,18449775
2020-02-14,60900.000000,61900.000000,60200.000000,61800.000000,61800.000000,13276067
2020-02-17,61600.000000,62000.000000,61200.000000,61500.000000,61500.000000,8740596
2020-02-18,60800.000000,60900.000000,59700.000000,59800.000000,59800.000000,16674266
2020-02-19,59800.000000,60400.000000,59400.000000,60200.000000,60200.000000,12951496
2020-02-20,60700.000000,61300.000000,59600.000000,60000.000000,60000.000000,14591924
2020-02-21,58800.000000,59800.000000,58500.000000,59200.000000,59200.000000,13777393
2020-02-24,57400.000000,58100.000000,56800.000000,56800.000000,56800.000000,25627537
2020-02-25,56200.000000,58000.000000,56200.000000,57900.000000,57900.000000,23885408
2020-02-26,56000.000000,57000.000000,56000.000000,56500.000000,56500.000000,25483102
2020-02-27,56300.000000,56900.000000,55500.000000,55900.000000,55900.000000,23209541
2020-02-28,55000.000000,55500.000000,54200.000000,54200.000000,54200.000000,30054227
2020-03-02,54300.000000,55500.000000,53600.000000,55000.000000,55000.000000,30403412
2020-03-03,56700.000000,56900.000000,55100.000000,55400.000000,55400.000000,30330295
2020-03-04,54800.000000,57600.000000,54600.000000,57400.000000,57400.000000,24765728
2020-03-05,57600.000000,58000.000000,56700.000000,57800.000000,57800.000000,21698990
2020-03-06,56500.000000,57200.000000,56200.000000,56500.000000,56500.000000,18716656
